rank	cluster_id	n_assigned	usage_pct	cum_pct	monosemanticity	dist_min	dist_p50	domain	top_tokens
1128	309	159	0.032	85.145	0.114	1166.8159	1794.9902	wiki:35%	 and , ),  by . \n
1129	614	159	0.032	85.177	0.263	1038.0508	1665.7726	web:47%	 go  going  went  goes  gone  Go
1130	697	159	0.032	85.209	0.193	922.1772	1338.693	wiki:62%	 West  North  East  South  Western  Central
1131	1107	159	0.032	85.242	0.052	682.5429	1253.6068	math:69%	 world Posts Joined  Title  Date  doi
1132	1272	159	0.032	85.274	0.207	682.5274	1214.2081	code:84%	 WARRANTIES  CONDITIONS  EXPRESS  USE  TORT  SOFTWARE
1133	1397	159	0.032	85.306	0.015	649.7461	1429.236	math:55%	ov on o ia in  Li
1134	1445	159	0.032	85.339	0.223	781.5175	1761.2745	wiki:60%	 Ar  ar Ar br r  Or
1135	1912	159	0.032	85.371	0.183	1637.4567	2390.3828	web:81%	,  and  of  is  to  are
1136	297	158	0.032	85.403	0.166	1386.5288	2403.4497	code:33%	 t  T /t .t t Et
1137	363	158	0.032	85.435	0.351	561.0352	752.3671	code:97%	 can /or  not  to #  
1138	429	158	0.032	85.467	0.023	1119.2772	1667.9149	code:98%	_address test batch operation _aux 3
1139	1005	158	0.032	85.5	0.017	1236.3799	1898.1554	code:94%	index s test /foo _spec 1
1140	1048	158	0.032	85.532	0.623	860.0654	1587.5977	math:45%	  - / \n\n \n
1141	1178	158	0.032	85.564	0.321	803.4297	1268.6786	code:100%	.\n \n  #\n #\n />.\n :\n
1142	1872	158	0.032	85.596	0.2	467.3769	862.6318	wiki:92%	History ymology  life ography Description Overview
1143	490	157	0.032	85.628	0.356	801.7832	1364.0449	wiki:54%	In  In  in .In in
1144	1608	157	0.032	85.66	0.944	985.7333	1554.6525	wiki:71%	 a  A
1145	1667	157	0.032	85.692	1.0	496.7627	746.0273	code:97%	 is
1146	268	156	0.032	85.724	0.705	1330.0682	1992.624	pile:78%	, ), ; ., )),  particularly
1147	671	156	0.032	85.755	0.268	1073.1543	1554.9229	math:81%	 by  of  for  to By  tried
1148	1861	156	0.032	85.787	0.1	1116.8555	1543.5543	wiki:58%	,  -  " )\n  film  in
1149	1920	156	0.032	85.819	0.033	1436.4174	1870.0659	web:80%	 scheme  fitness  cuff  color  sewing  card
1150	261	155	0.032	85.85	0.261	989.7715	1610.6454	wiki:66%	 of  to  called ,  with  as
1151	404	155	0.032	85.882	0.034	1320.0972	1875.7896	wiki:49%	 main  ancient  low  narrow  small  historic
1152	509	155	0.032	85.913	0.901	383.0928	884.8672	wiki:39%	  .
1153	672	155	0.032	85.945	0.251	1468.204	2636.0654	math:34%	d  D D -d .d  d
1154	115	154	0.031	85.976	0.034	667.54	1205.9141	code:94%	(file _id (method (loop  msg (config
1155	328	154	0.031	86.007	0.14	880.4337	1909.6517	web:80%	 with  of  for  from  around  love
1156	905	154	0.031	86.039	0.038	931.6075	1464.0587	pile:90%	 cells  systems  tone  response  status  activity
1157	1332	154	0.031	86.07	0.299	574.8126	1183.2734	pile:38%	 don  doesn  didn  isn  haven  won
1158	1785	154	0.031	86.101	0.828	348.1191	502.7402	code:91%	 the #    
1159	57	153	0.031	86.133	0.023	1152.8359	1944.7012	web:42%	 AOL  Wave  Russia ) PO  Armenia
1160	201	153	0.031	86.164	0.769	926.4229	1643.3574	pile:44%	 on On  On on  onto
1161	762	153	0.031	86.195	0.174	555.4004	1003.2148	code:86%	 KIND  BASIS  LIABILITY  CONTRACT  OTHERWISE  TO
1162	1414	153	0.031	86.226	0.084	1091.7324	1692.5504	wiki:31%	a  Ma _da  La  Fa  Ca
1163	1755	153	0.031	86.257	0.021	1113.8066	1666.6068	math:54%	 devices  particles  conditions )  efficiency  activity
1164	105	152	0.031	86.288	0.559	778.4033	1133.1515	code:97%	import  import  from #import \timport from
1165	597	152	0.031	86.319	0.083	798.4116	1278.0731	wiki:84%	 city  village  country  area  town  region
1166	719	152	0.031	86.35	1.0	860.6016	1830.0353	math:36%	.
1167	1275	152	0.031	86.381	0.029	1145.5763	1989.6162	pile:86%	 acute  frequent  primary  common ed  adult
1168	1534	152	0.031	86.412	0.403	313.5	515.7851	code:98%	 django django
1169	408	151	0.031	86.442	0.007	1128.2489	1637.0516	code:84%	 Client  Parser ant  Notebook  Step  Graph
1170	451	151	0.031	86.473	0.289	465.4336	759.1933	code:98%	 else  try try  ImportError else \ttry
1171	760	151	0.031	86.504	0.455	916.8653	1543.2294	wiki:42%	 the  The The the
1172	1033	151	0.031	86.535	0.271	1282.2059	2680.8254	math:36%	m  M M  m μ @m
1173	1039	151	0.031	86.565	0.641	1077.2325	2397.0413	pile:41%	   $  - .  ( –
1174	45	150	0.031	86.596	0.007	963.4512	1689.4561	web:49%	 subtitles  you  day  world  it ies
1175	102	150	0.031	86.626	0.104	1094.0404	1652.765	pile:37%	 after  for  of  by  tried  allows
1176	434	150	0.031	86.657	0.0	500.2481	787.9863	code:95%	:// www
1177	650	150	0.031	86.687	0.036	1361.2562	2026.4862	web:75%	 new  smart  little  perfect  best  custom
1178	987	150	0.031	86.718	0.323	452.5078	889.6602	code:97%	 Free  free #
1179	1923	150	0.031	86.748	0.234	394.0098	929.6045	code:100%	\n\n )\n\n ()\n\n ')\n\n ")\n\n  []\n\n
1180	159	149	0.03	86.779	0.528	952.4941	1595.4357	web:27%	 at  At At at >>>
1181	518	149	0.03	86.809	0.285	1015.0518	2209.3135	pile:43%	 $  - $  £  #  ~
1182	1833	149	0.03	86.839	0.621	725.7831	1207.548	pile:100%	 the  The The  its
1183	1998	149	0.03	86.87	0.041	590.9941	1163.2002	wiki:47%	26 1 4 14 25 3
1184	354	148	0.03	86.9	0.064	1050.7181	1862.7246	wiki:45%	le ere  Che cho de  Fle
1185	526	148	0.03	86.93	1.0	1040.9025	2302.1924	math:34%	 C
1186	546	148	0.03	86.96	0.026	1144.3516	1834.7653	pile:57%	s  proteins 12  mutation  genes )
1187	1056	148	0.03	86.99	0.296	746.5195	1335.3573	math:97%	 – \xa0 \n  @ ,  by
1188	1068	148	0.03	87.02	0.038	783.8555	958.4795	code:97%	 later  either  in
1189	1145	148	0.03	87.05	0.081	554.2842	1107.9189	wiki:61%	 January  October  April  December  November  May
1190	1560	148	0.03	87.08	0.189	507.4775	1013.3467	pile:100%	 =  +  - ,  Let )
1191	70	147	0.03	87.11	0.197	751.3593	1255.1749	code:98%	\n #\n .\n .\n\n \n\n  --------------------------------------------------------------------------\n
1192	110	147	0.03	87.14	1.0	801.4121	1776.7548	code:61%	[
1193	988	147	0.03	87.17	0.032	859.6548	1511.5981	web:61%	Programming ry  Modern  Timer  Web  Linked
1194	1406	147	0.03	87.2	0.318	276.7968	551.3008	code:99%	 os  sys os
1195	1811	147	0.03	87.23	0.073	1347.5938	2451.5693	wiki:41%	qu ig ot y if ac
1196	1864	147	0.03	87.26	0.164	823.8964	1558.4999	math:42%	 don  doesn begin  isn  didn  wasn
1197	17	146	0.03	87.289	1.0	874.0391	1572.8593	web:32%	 
1198	574	146	0.03	87.319	0.016	999.747	2056.7227	pile:54%	666 333 000 110 136 156
1199	727	146	0.03	87.349	0.183	1044.4347	1629.6398	math:42%	 one  each  another  last  single  every
1200	957	146	0.03	87.379	0.302	764.1738	1588.8232	math:89%	 of  and  on ,  to  for
1201	1299	146	0.03	87.408	0.474	895.545	1618.8838	web:36%	 do  doing  did  does  done  Does
1202	1312	146	0.03	87.438	0.299	1343.2374	1998.6914	code:48%	0 .add 1 (max 2 10
1203	387	145	0.029	87.467	0.149	956.8585	1396.4706	code:90%	 Copyright , )  by 1  -
1204	494	145	0.029	87.497	0.139	924.1914	1435.7489	web:46%	 of  in  with  to  for  and
1205	657	145	0.029	87.526	0.578	679.0566	1124.7666	code:100%	\n\n \n\n\n \n ()\n\n .\n __)\n\n
1206	826	145	0.029	87.556	0.021	1143.7567	1568.9609	wiki:57%	or land more us as  Niagara
1207	1983	145	0.029	87.585	0.38	841.249	1430.0685	math:99%	. • ? $. … ...
1208	367	144	0.029	87.615	0.733	914.169	1511.4984	wiki:88%	, ), .,
1209	1034	144	0.029	87.644	0.159	839.5996	1669.959	code:95%	\n )\n ,\n ()\n \r\n >\r\n
1210	24	143	0.029	87.673	0.558	820.1055	1289.9316	code:100%	 """ """  '''  " ''  **
1211	27	143	0.029	87.702	0.041	952.8868	1680.3475	wiki:62%	us . ys idae ium e
1212	47	143	0.029	87.731	0.241	1100.6737	1520.1641	wiki:94%	 of  by  to  defeats  against  between
1213	311	143	0.029	87.76	0.048	1298.9254	1948.9727	pile:38%	 chemical  metal )  silicon $  thin
1214	1424	143	0.029	87.789	0.074	1214.0303	1961.3853	pile:49%	 ge oe  cere  pe Ge  pie
1215	1627	143	0.029	87.818	0.011	1159.6661	1937.8417	code:55%	loader  obj _test avo asics _manager
1216	1842	143	0.029	87.848	0.032	1596.828	3077.2363	pile:66%	 #  em  de :\n\n     .\n
1217	393	142	0.029	87.876	0.185	917.5039	1528.8817	math:96%	 of  for  to  by  in  and
1218	400	142	0.029	87.905	0.152	662.7334	1339.4103	math:32%	 For  for For for
1219	498	142	0.029	87.934	0.117	903.3848	2027.1136	math:45%	 by : , -  Author By
1220	1027	142	0.029	87.963	0.859	421.8496	885.4248	code:100%	\n\n )\n\n  _\n\n __)\n\n \n
1221	62	141	0.029	87.992	0.216	653.3546	1217.5918	code:88%	,\n ',\n \n ),\n ",\n "),\n
1222	441	141	0.029	88.02	1.0	819.624	1255.3265	code:98%	 as
1223	683	141	0.029	88.049	0.057	1304.2933	2099.7939	pile:60%	ph  Anat  rh oh amaz et
1224	938	141	0.029	88.078	0.449	1019.1288	1873.0311	pile:43%	 high  low  High  higher  lower high
1225	1300	140	0.028	88.106	0.265	688.3418	1299.5262	wiki:39%	 than  over  about  around  approximately  About
1226	1362	140	0.028	88.135	0.324	956.9053	1544.0498	code:90%	                                                                 
1227	1927	140	0.028	88.163	0.011	676.8721	1200.4735	wiki:51%	ch t son ne a au
1228	318	139	0.028	88.192	0.066	1060.585	1656.2401	wiki:67%	ten ard ady ick  Ada ens
1229	595	139	0.028	88.22	1.0	1221.3458	1970.5293	math:52%	,
1230	702	139	0.028	88.248	0.335	672.0468	844.9667	code:97%	 PARTICULAR  A #
1231	793	139	0.028	88.276	0.558	1099.381	1830.379	web:46%	 and  or or /or
1232	1009	139	0.028	88.305	0.075	333.0078	771.6679	math:76%	11 12 10 22 18 19
1233	1070	139	0.028	88.333	0.095	875.8232	1710.0275	wiki:58%	 which  It ,  that  company  museum
1234	1540	139	0.028	88.361	0.085	1184.004	1953.8154	code:92%	Colors  models  Colors (sa  forms _spec
1235	1583	139	0.028	88.389	0.114	909.0586	1381.6193	code:94%	 the  following  copyright  above  this  and
1236	1772	139	0.028	88.418	0.938	907.3261	1545.2246	wiki:73%	 the the
1237	56	138	0.028	88.446	0.097	1176.7208	1672.3973	pile:80%	0 1 dp _parent 8 stylesheet
1238	205	138	0.028	88.474	0.591	1197.1045	2202.0168	math:33%	 E E \xa0E /E
1239	1943	138	0.028	88.502	0.288	845.8458	1159.2567	code:42%	 option 2 b a c (a
1240	462	137	0.028	88.53	0.39	610.2705	1468.6367	wiki:65%	 is  was  became  also  become  be
1241	507	137	0.028	88.558	0.224	791.2813	1361.7295	math:94%	 that  if ,  where  because  then
1242	781	137	0.028	88.586	1.0	472.4141	1040.1776	code:95%	 (
1243	878	137	0.028	88.613	0.613	925.4336	1449.708	math:40%	 this  that  above \n
1244	976	137	0.028	88.641	0.001	509.4619	819.6016	code:96%	.org /licenses
1245	1110	137	0.028	88.669	0.801	974.6768	1904.7529	code:68%	 ( __( )/( %( )*(  %(
1246	1655	137	0.028	88.697	1.0	1012.2714	2088.5547	code:45%	.
1247	346	136	0.028	88.725	0.889	1187.6406	2164.6055	code:43%	= ('=
1248	662	136	0.028	88.752	0.534	947.1201	1520.209	wiki:61%	 the  The The  entire
1249	1223	136	0.028	88.78	0.253	1140.3866	1723.9082	pile:100%	\n ;\n .\n )\n \n\n ///\n
1250	1628	136	0.028	88.808	0.019	741.666	1331.5703	wiki:62%	 Falls  River el van  Island ovo
1251	1704	136	0.028	88.835	1.0	1517.7635	2802.0703	pile:51%	:
1252	294	135	0.027	88.863	0.021	803.7706	1483.1533	math:56%	 occurs  used  modeled  obtained  determined  predicted
1253	380	135	0.027	88.89	0.021	1141.4257	1941.2609	pile:81%	 specific  different  large  important  common  low
1254	390	135	0.027	88.918	0.078	1072.1718	1693.1641	pile:52%	min pt id x stat  arsen
1255	41	134	0.027	88.945	0.77	1236.4102	1918.8506	pile:58%	 the  The The  their  its  his
1256	160	134	0.027	88.972	0.198	1136.4904	1838.3262	web:96%	,  and  the  with  Add .
1257	217	134	0.027	89.0	0.034	947.0068	1514.4225	wiki:62%	 It  terminal  city ,  area  Azerbaijan
1258	224	134	0.027	89.027	0.367	834.1376	1354.3604	math:84%	 for  For for For
1259	398	134	0.027	89.054	0.249	890.9737	1397.8632	pile:66%	</  < ></ ('  </ "></
1260	1040	134	0.027	89.081	0.275	453.0342	960.8145	code:96%	 distributed  except  to  included  deal  use
1261	1160	134	0.027	89.109	0.08	1154.9053	1785.2692	web:53%	1 0 2 3 4 12
1262	1168	134	0.027	89.136	0.048	963.4023	1449.2412	web:53%	 here  file  strings  that  work  questions
1263	1448	134	0.027	89.163	0.055	1167.1495	1738.2189	pile:87%	 nucle  aux od  hist  pol pt
1264	1521	134	0.027	89.19	1.0	82.8984	173.4805	code:97%	-
1265	1532	134	0.027	89.218	0.119	938.6288	1962.106	web:54%	 while  time  when  be  up  whilst
1266	1968	134	0.027	89.245	0.027	1266.9574	1918.4971	math:44%	 OS IS  SD  MX PL  CD
1267	0	133	0.027	89.272	1.0	385.0674	813.5587	code:95%	 
1268	162	133	0.027	89.299	0.047	992.775	1691.9384	wiki:45%	 land  mountain  water  railway  tourist  country
1269	1122	133	0.027	89.326	0.332	1154.9805	1708.34	pile:100%	. .\n \n ). ).\n
1270	1760	133	0.027	89.353	0.072	1605.0547	3160.5156	web:47%	; . icht  der  German afen
1271	1078	132	0.027	89.38	0.214	832.7969	1510.9785	math:80%	 of  in  on  to  for  by
1272	1159	132	0.027	89.407	0.042	1458.244	2229.3398	pile:86%	 a  these ic erved ens  its
1273	1262	132	0.027	89.434	0.275	1052.6211	1459.0801	wiki:68%	\n\n .\n\n \n  \n :\n  \n\n
1274	1466	132	0.027	89.46	0.406	977.6358	1574.7303	web:39%	 something  nothing  anything  everything Something  somewhere
1275	1598	132	0.027	89.487	0.58	1051.4279	1753.5488	web:36%	 and  or  but  &
1276	1657	132	0.027	89.514	0.193	929.3506	1866.3136	math:34%	 seems  looks  look  seem  looked  it
1277	1711	132	0.027	89.541	0.014	962.4257	1738.1193	pile:45%	imp  Back  For 's  To Made
1278	1172	131	0.027	89.568	1.0	1526.6854	2789.2012	code:84%	\t
1279	1174	131	0.027	89.594	0.04	727.7246	1531.2881	pile:92%	 expression  effects  role  regulation  modulation  levels
1280	184	130	0.026	89.621	0.079	926.8447	1365.2355	code:83%	############################################################################  ------------------------------------------------  ---------------------------------------------------------------- ################################################ ************************************************************************ ########################################################################
1281	341	130	0.026	89.647	0.086	836.0879	1702.5244	wiki:52%	1 3 19 20 2 16
1282	384	130	0.026	89.674	0.194	1574.457	4103.0332	code:32%	, . - \xa0 014 246
1283	820	130	0.026	89.7	0.156	1217.8839	1861.8029	web:38%	 two  of  three  million 000  six
1284	1364	130	0.026	89.727	0.408	1006.6504	1543.7518	code:74%	                                                       
1285	1548	130	0.026	89.753	0.514	92.9258	243.9024	code:97%	 utf utf :utf  UTF =utf UTF
1286	1659	130	0.026	89.779	0.024	825.6392	1501.4161	pile:40%	 title  game  race  win  teams  Slam
1287	1924	130	0.026	89.806	0.039	926.415	1720.6211	pile:96%	ia oma us le  tumor ways
1288	843	129	0.026	89.832	0.415	930.2022	1782.4863	math:92%	^ )^ }_  _ $_  ^
1289	1314	129	0.026	89.858	0.072	957.0332	2068.0486	web:33%	00 11 30 10 6 12
1290	1453	129	0.026	89.885	0.111	1198.8566	2092.8174	wiki:27%	 V K  W W V
1291	385	128	0.026	89.911	0.013	1327.8046	2009.5225	web:80%	 inside  fabric  lace en  underwear  zipper
1292	848	128	0.026	89.937	0.259	691.1074	1172.4365	code:95%	,  Boston  Place 330  Floor  Street
1293	1594	128	0.026	89.963	0.043	556.8389	1077.0938	wiki:62%	 writer  player ist ian  poet  filmmaker
1294	1829	128	0.026	89.989	0.264	1162.1895	1917.3163	pile:87%	 of  with ,  in  to  for
1295	1879	128	0.026	90.015	0.022	835.6533	1409.7128	code:99%	 utils .interfaces _utils .utils form .context
1296	1901	128	0.026	90.041	0.069	782.1441	1255.2324	wiki:79%	 part  coast  city ary  area  town
1297	628	127	0.026	90.067	0.047	1209.4297	1851.7676	math:75%	,  of  to  particle on iggs
1298	773	127	0.026	90.092	0.227	1038.1434	1631.9552	web:61%	 we  they  We  you  They  I
1299	1029	127	0.026	90.118	0.797	840.8847	1443.9688	math:37%	 and and And  but  finally  much
1300	1815	127	0.026	90.144	0.885	850.7402	1520.2949	wiki:63%	 a  A A
1301	1979	127	0.026	90.17	0.131	683.8906	1746.8698	pile:100%	 and  of  <  was ,  =
1302	198	126	0.026	90.196	0.342	1030.3575	2130.0146	pile:33%	 G G =G
1303	243	126	0.026	90.221	0.565	896.666	1389.6074	pile:75%	 to  To To  will  further
1304	854	126	0.026	90.247	0.849	980.6611	1580.9648	wiki:60%	 the the ’s 's
1305	866	126	0.026	90.272	0.228	935.8906	1696.0265	code:73%	 {\n  (\n  [\n (\n  \\\n ',\n
1306	1546	126	0.026	90.298	0.333	545.4189	812.3378	code:97%	 it  permissions  conditions  software  notice ,
1307	332	125	0.025	90.324	0.674	1083.6416	1700.4023	wiki:39%	 the The  The .The
1308	667	125	0.025	90.349	0.014	1050.66	1825.0206	wiki:40%	 den pon ult  tut flu -man
1309	679	125	0.025	90.374	0.7	864.7246	1498.6327	wiki:93%	 the  The The  former
1310	862	125	0.025	90.4	0.12	1166.6002	1742.1752	web:54%	th  Thursday  Friday  Saturday  Monday  Tuesday
1311	922	125	0.025	90.425	0.649	1077.0372	1689.7451	math:32%	 non non Non  Non ON
1312	1894	125	0.025	90.451	0.014	1205.5815	1832.5215	wiki:54%	 original  short  best  latest  alternative  influential
1313	1963	125	0.025	90.476	0.095	635.0039	1460.0011	wiki:42%	1 2 4 5 3 86
1314	1985	125	0.025	90.502	0.024	1228.8691	1892.1455	math:80%	 virtual  free ant -dependent ized  temperature
1315	712	124	0.025	90.527	0.059	1204.5558	1788.9501	pile:88%	al  pulmonary ar  abdominal ic  gastric
1316	1050	124	0.025	90.552	0.239	1179.3632	1771.7245	pile:88%	 of ,  for  and  by  in
1317	1529	124	0.025	90.577	0.306	1062.9708	1618.6748	code:100%	'\n \n ")\n "\n )\n ')\n
1318	1860	124	0.025	90.602	0.021	591.6357	991.8329	wiki:93%	 Australia  Texas  Illinois  Virginia  Iran  Turkey
1319	1995	124	0.025	90.628	0.74	1073.7412	1963.1534	pile:90%	 and  or /or  but or  not
1320	94	123	0.025	90.653	0.304	403.1934	558.8447	code:98%	 you  You You
1321	665	123	0.025	90.678	0.216	949.0498	1499.463	code:85%	 _ ._ ().  ' ). ->
1322	678	123	0.025	90.703	0.101	1397.2225	2260.4919	code:28%	-r Ar Pr Tr  Pr  Br
1323	842	123	0.025	90.728	0.557	1231.1925	1770.1337	wiki:48%	 the  The The the  its
1324	1008	123	0.025	90.753	0.52	532.5411	1078.0244	code:100%	 .  ..  ...  _  ._ ._
1325	1140	123	0.025	90.778	0.089	683.2431	1203.5302	wiki:69%	8 3 2 4 9 0
1326	1951	123	0.025	90.803	0.03	1367.752	2530.4775	pile:48%	od ash -M our inal y
1327	22	122	0.025	90.828	0.931	1185.0215	1768.1348	web:50%	 a a
1328	43	122	0.025	90.852	0.219	398.7216	831.5956	code:100%	"""\n\n \n\n """\n ."""\n\n \n\n\n '''\n
1329	143	122	0.025	90.877	0.232	1220.9237	1766.8232	math:56%	 by  of  before  after  without  By
1330	255	122	0.025	90.902	0.056	677.6064	1208.0801	web:30%	. 1 , ;  and 2
1331	1651	122	0.025	90.927	0.232	942.9424	1529.631	pile:80%	Category ists  journals  stations 2 s
1332	463	121	0.025	90.951	0.913	815.8398	1439.5234	wiki:76%	, ), .,
1333	928	121	0.025	90.976	0.092	982.8774	1421.083	wiki:54%	 Air  States  Armed ine  Marine th
1334	949	121	0.025	91.001	0.287	1017.499	2532.7122	pile:34%	 st  St St -st /st /St
1335	1189	121	0.025	91.025	0.231	730.3808	1132.4756	wiki:61%	160 200 195 190 199 198
1336	1517	121	0.025	91.05	0.375	827.6368	2254.5564	wiki:26%	 T T {T
1337	1589	121	0.025	91.075	0.141	1152.1562	1524.0607	wiki:80%	 French  American  English  German  Russian ian
1338	1994	121	0.025	91.099	0.343	1124.1562	1612.0802	wiki:39%	 after  After  before After  to  Before
1339	140	120	0.024	91.124	0.036	1142.8632	1758.7638	pile:38%	 oscill  annihil  irradi  Evalu  conjug ulg
1340	1037	120	0.024	91.148	0.162	1236.8287	2172.8477	pile:32%	2 O ~ 3  Na Na
1341	1554	120	0.024	91.172	0.176	598.0254	923.7383	code:95%	 License /LICENSE
1342	1687	120	0.024	91.197	1.0	961.6045	1575.8359	web:37%	 the
1343	295	119	0.024	91.221	0.013	956.3516	1476.5087	pile:97%	 study  variability  patients  treatment  analysis  injury
1344	801	119	0.024	91.245	0.573	804.874	1744.1935	wiki:55%	 ( –  [  ' —
1345	980	119	0.024	91.269	0.056	1220.8595	2805.2073	wiki:32%	 S  s
1346	1123	119	0.024	91.294	0.013	1203.2705	1799.0624	wiki:45%	 metallic  formulated  general  saturated  neutral  different
1347	1132	119	0.024	91.318	0.043	935.3262	1533.3221	math:76%	 University  Technology ku  Physics  Mathematics  Engineering
1348	1487	119	0.024	91.342	0.138	1277.0742	2281.625	code:37%	Re  Re re .re _re -re
1349	1535	119	0.024	91.366	0.046	580.0234	879.6934	code:95%	 have  You  you
1350	1571	119	0.024	91.39	0.305	695.2988	959.2187	code:98%	 even  of  in  limitation  and  whom
1351	1957	119	0.024	91.415	1.0	986.4883	1973.8517	math:93%	)
1352	21	118	0.024	91.439	0.302	420.5195	1013.1807	code:98%	 your at (at
1353	777	118	0.024	91.463	0.651	796.9805	1141.3809	code:93%	\n  *\n \r\n \n\n  _\n )\n
1354	789	118	0.024	91.487	0.714	390.0645	775.9961	code:36%	201 200 199 190 196
1355	857	118	0.024	91.511	0.0	467.5752	681.5322	code:98%	 the  in
1356	1183	118	0.024	91.535	0.045	1162.4507	1731.0563	pile:100%	 nothing  it  something  all  myself  day
1357	1401	118	0.024	91.559	0.0	568.2354	761.4454	code:98%	 it  will
1358	1820	118	0.024	91.583	0.204	1162.6154	1549.7343	math:92%	 of ,  in  and  on  over
1359	1885	118	0.024	91.607	0.877	380.5781	890.0958	code:35%	201 200 199
1360	417	117	0.024	91.63	0.033	1128.1992	1823.7706	pile:76%	 motion ,  complaint  appeal  judgment  court
1361	930	117	0.024	91.654	0.0	424.8311	767.3409	code:98%	;  implied
1362	1166	117	0.024	91.678	0.075	927.7275	1760.5234	wiki:70%	 it  that  It  which  Armenia  group
1363	1209	117	0.024	91.702	0.333	1008.8115	1573.2228	web:44%	 come  comes  came  coming Coming ame
1364	1578	117	0.024	91.726	0.271	947.9883	1467.7909	wiki:49%	 the  The The the
1365	1762	117	0.024	91.749	0.116	461.4258	890.4062	wiki:45%	200 199 198 197 192 182
1366	128	116	0.024	91.773	0.454	1024.3281	1573.9669	web:66%	 get  got  getting  gotten Get  gets
1367	382	116	0.024	91.797	0.033	883.1269	1411.754	web:34%	 list  portions Set  multiple  copies  Use
1368	608	116	0.024	91.82	0.029	969.4922	1603.1232	wiki:49%	 city  town  island  valley  mountain  river
1369	1247	116	0.024	91.844	0.078	1439.8065	2191.0002	wiki:63%	 and  a  its  their  with  flower
1370	504	115	0.023	91.867	0.178	707.3887	1458.7635	math:56%	Thanks  Thanks  you Hi  thanks  advance
1371	604	115	0.023	91.891	0.064	978.4629	1563.9053	web:48%	,  behavior  variables ')  based  discounts
1372	874	115	0.023	91.914	0.688	887.7412	1677.7274	pile:28%	 I I /I :I
1373	979	115	0.023	91.937	0.313	728.8477	1144.1982	code:58%	 This This  this this  that  That
1374	1036	115	0.023	91.961	0.203	1194.8868	2317.1338	wiki:29%	i  Di  Ni Bi ni  Pi
1375	1402	115	0.023	91.984	0.045	1120.8131	1871.5763	web:76%	ating  Tank adium  Shift  Performance  BMW
1376	210	114	0.023	92.007	0.024	1104.127	1746.6631	pile:100%	ten  rear  composite  front  oval  predetermined
1377	581	114	0.023	92.031	0.064	1300.6957	1812.2052	math:27%	 conf  aff  diff ref  def _conf
1378	992	114	0.023	92.054	1.0	1209.2228	1896.7928	math:98%	{
1379	1232	114	0.023	92.077	0.042	872.5253	1381.0547	pile:100%	 used  formed  connected  disclosed  to  arranged
1380	1671	114	0.023	92.1	0.019	574.3809	1522.4054	wiki:47%	 Atlas aw ley wan ler ide
1381	1713	114	0.023	92.123	0.255	904.6055	1553.6006	code:94%	__ '] ') ] ) ()
1382	9	112	0.023	92.146	0.506	1179.931	1773.2103	pile:54%	import from package  from class :
1383	66	112	0.023	92.169	0.027	1141.2352	1766.9941	math:54%	 cavity  quantum  infrared omb ality  temperature
1384	542	112	0.023	92.192	0.217	980.5566	1786.6533	wiki:37%	 of  for  with  to  in  during
1385	873	112	0.023	92.214	0.814	265.832	530.5234	code:98%	 __ .__ ().__
1386	1304	112	0.023	92.237	0.035	1420.5674	2437.6504	wiki:34%	roz j  Cam im are mo
1387	1315	112	0.023	92.26	0.178	797.2676	1215.9738	pile:88%	Category  births  players  people  cyclists  alumni
1388	1632	112	0.023	92.283	0.211	839.3458	1425.3405	wiki:67%	 from  between  of  since  to  until
1389	1640	112	0.023	92.306	0.749	560.2002	849.8301	code:95%	   v v  GPLv
1390	1877	112	0.023	92.328	0.012	1032.2153	1615.5592	web:77%	 case  piece  shirts  design  animals  outfit
1391	58	111	0.023	92.351	0.381	300.8047	596.1348	code:90%	 under  for  of  See *
1392	203	111	0.023	92.374	0.119	945.6094	1482.7394	code:57%	 list  type  instance  name  number  Name
1393	659	111	0.023	92.396	0.057	920.5356	1418.1356	pile:41%	 World  American ury  Grand  Football  Major
1394	1463	111	0.023	92.419	0.146	974.9892	2089.9492	wiki:29%	 N N
1395	1624	111	0.023	92.441	0.602	446.5771	855.751	wiki:79%	 known  to  described Known  Known  predominantly
1396	1982	111	0.023	92.464	0.048	2525.344	5647.0391	math:98%	Z q x K Y g
1397	222	110	0.022	92.486	0.042	1402.7598	2240.7578	web:95%	,  and  the cho  First  The
1398	653	110	0.022	92.509	0.393	1035.6621	2081.541	math:31%	 R R CTR
1399	1446	110	0.022	92.531	0.073	1013.2402	1643.7363	code:84%	0  True  None 1 2  form
1400	1637	110	0.022	92.553	0.489	1416.582	2350.2246	wiki:33%	 P P  iP  ARP \xa0P
1401	1970	110	0.022	92.576	0.082	1009.4161	1547.6719	math:29%	 August  March  July  November  December  June
1402	883	109	0.022	92.598	0.737	1103.8859	1603.1366	pile:93%	, ), %, ],
1403	977	109	0.022	92.62	0.679	899.6309	1711.9159	wiki:70%	 and  but  later  then and —and
1404	1420	109	0.022	92.642	0.258	742.3701	1463.7711	web:36%	 The The  the /The
1405	1536	109	0.022	92.664	0.052	1084.7231	1706.8657	web:99%	 Africa  Crusher ;  crusher  In  South
1406	1636	109	0.022	92.687	0.342	1453.5682	2329.1711	pile:29%	 p p P  P \xa0P _p
1407	334	108	0.022	92.709	0.031	1036.4038	1886.5072	web:96%	2  line in  mg  sad imer
